DriverNumber,LapNumber,LapTime,TrackStatus,Driver,Compound,TyreLife,IsAccurate,RaceName,SessionStart,T0Date
4,67.0,0 days 00:01:19.134000,1,NOR,MEDIUM,25.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
4,68.0,0 days 00:01:18.432000,1,NOR,MEDIUM,26.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
4,69.0,0 days 00:01:18.601000,1,NOR,MEDIUM,27.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
4,70.0,0 days 00:01:18.960000,1,NOR,MEDIUM,28.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,1.0,0 days 00:01:26.209000,1,HAM,MEDIUM,1.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,2.0,0 days 00:01:19.549000,1,HAM,MEDIUM,2.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,3.0,0 days 00:01:19.013000,1,HAM,MEDIUM,3.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,4.0,0 days 00:01:19.158000,1,HAM,MEDIUM,4.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,5.0,0 days 00:01:18.660000,1,HAM,MEDIUM,5.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,6.0,0 days 00:01:18.591000,1,HAM,MEDIUM,6.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,7.0,0 days 00:01:18.386000,1,HAM,MEDIUM,7.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,8.0,0 days 00:01:18.163000,2,HAM,MEDIUM,8.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,9.0,0 days 00:01:55.793000,26,HAM,MEDIUM,9.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,10.0,0 days 00:01:42.149000,67,HAM,HARD,1.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,11.0,0 days 00:01:18.734000,1,HAM,HARD,2.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,12.0,0 days 00:01:18.187000,1,HAM,HARD,3.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,13.0,0 days 00:01:17.973000,1,HAM,HARD,4.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,14.0,0 days 00:01:17.726000,1,HAM,HARD,5.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,15.0,0 days 00:01:17.820000,1,HAM,HARD,6.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,16.0,0 days 00:01:17.904000,1,HAM,HARD,7.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,17.0,0 days 00:01:18.019000,1,HAM,HARD,8.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,18.0,0 days 00:01:17.855000,1,HAM,HARD,9.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,19.0,0 days 00:01:17.926000,26,HAM,HARD,10.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,20.0,0 days 00:01:46.918000,67,HAM,HARD,11.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,21.0,0 days 00:01:18.711000,1,HAM,HARD,12.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,22.0,0 days 00:01:18.438000,1,HAM,HARD,13.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,23.0,0 days 00:01:18.758000,1,HAM,HARD,14.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,24.0,0 days 00:01:18.099000,1,HAM,HARD,15.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,25.0,0 days 00:01:17.996000,1,HAM,HARD,16.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,26.0,0 days 00:01:17.793000,1,HAM,HARD,17.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,27.0,0 days 00:01:18.030000,1,HAM,HARD,18.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,28.0,0 days 00:01:17.885000,1,HAM,HARD,19.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,29.0,0 days 00:01:17.739000,1,HAM,HARD,20.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,30.0,0 days 00:01:17.811000,1,HAM,HARD,21.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,31.0,0 days 00:01:18.137000,1,HAM,HARD,22.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,32.0,0 days 00:01:18.299000,1,HAM,HARD,23.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,33.0,0 days 00:01:18.104000,1,HAM,HARD,24.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,34.0,0 days 00:01:17.793000,1,HAM,HARD,25.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,35.0,0 days 00:01:17.923000,1,HAM,HARD,26.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,36.0,0 days 00:01:18.092000,1,HAM,HARD,27.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,37.0,0 days 00:01:18.179000,1,HAM,HARD,28.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,38.0,0 days 00:01:17.695000,1,HAM,HARD,29.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,39.0,0 days 00:01:17.878000,1,HAM,HARD,30.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,40.0,0 days 00:01:17.605000,1,HAM,HARD,31.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,41.0,0 days 00:01:18.160000,1,HAM,HARD,32.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,42.0,0 days 00:01:17.949000,1,HAM,HARD,33.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,43.0,0 days 00:01:18.250000,1,HAM,HARD,34.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,44.0,0 days 00:01:35.224000,1,HAM,HARD,35.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,45.0,0 days 00:01:19.878000,1,HAM,HARD,1.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,46.0,0 days 00:01:16.769000,1,HAM,HARD,2.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,47.0,0 days 00:01:16.891000,1,HAM,HARD,3.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,48.0,0 days 00:01:16.549000,2,HAM,HARD,4.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,49.0,0 days 00:01:32.952000,24,HAM,HARD,5.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,50.0,0 days 00:01:48.856000,4,HAM,HARD,6.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,51.0,0 days 00:01:52.627000,4,HAM,HARD,7.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,52.0,0 days 00:02:07.201000,4,HAM,HARD,8.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,53.0,0 days 00:01:56.938000,4,HAM,HARD,9.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,54.0,0 days 00:02:20.310000,4,HAM,HARD,10.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,55.0,0 days 00:01:17.885000,1,HAM,HARD,11.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,56.0,0 days 00:01:16.784000,1,HAM,HARD,12.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,57.0,0 days 00:01:16.272000,1,HAM,HARD,13.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,58.0,0 days 00:01:16.291000,1,HAM,HARD,14.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,59.0,0 days 00:01:16.231000,1,HAM,HARD,15.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,60.0,0 days 00:01:16.394000,1,HAM,HARD,16.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,61.0,0 days 00:01:16.316000,1,HAM,HARD,17.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,62.0,0 days 00:01:16.230000,1,HAM,HARD,18.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,63.0,0 days 00:01:16.468000,1,HAM,HARD,19.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,64.0,0 days 00:01:16.283000,1,HAM,HARD,20.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,65.0,0 days 00:01:16.333000,1,HAM,HARD,21.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,66.0,0 days 00:01:16.716000,1,HAM,HARD,22.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,67.0,0 days 00:01:16.625000,1,HAM,HARD,23.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,68.0,0 days 00:01:16.937000,1,HAM,HARD,24.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,69.0,0 days 00:01:16.167000,1,HAM,HARD,25.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
44,70.0,0 days 00:01:16.579000,1,HAM,HARD,26.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,1.0,0 days 00:01:29.342000,1,MSC,MEDIUM,1.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,2.0,0 days 00:01:20.785000,1,MSC,MEDIUM,2.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,3.0,0 days 00:01:19.589000,1,MSC,MEDIUM,3.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,4.0,0 days 00:01:19.195000,1,MSC,MEDIUM,4.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,5.0,0 days 00:01:20.064000,1,MSC,MEDIUM,5.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,6.0,0 days 00:01:19.502000,1,MSC,MEDIUM,6.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,7.0,0 days 00:01:19.213000,1,MSC,MEDIUM,7.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,8.0,0 days 00:01:19.247000,2,MSC,MEDIUM,8.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,9.0,0 days 00:01:46.691000,26,MSC,MEDIUM,9.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,10.0,0 days 00:01:42.964000,67,MSC,MEDIUM,10.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,11.0,0 days 00:01:19.589000,1,MSC,MEDIUM,11.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,12.0,0 days 00:01:19.402000,1,MSC,MEDIUM,12.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,13.0,0 days 00:01:18.967000,1,MSC,MEDIUM,13.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,14.0,0 days 00:01:19.238000,1,MSC,MEDIUM,14.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,15.0,0 days 00:01:19.252000,1,MSC,MEDIUM,15.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,16.0,0 days 00:01:19.830000,1,MSC,MEDIUM,16.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,17.0,0 days 00:01:19.598000,1,MSC,MEDIUM,17.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,18.0,0 days 00:01:19.142000,1,MSC,MEDIUM,18.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
47,19.0,,,MSC,MEDIUM,19.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,1.0,0 days 00:01:32.647000,1,VET,MEDIUM,2.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,2.0,0 days 00:01:22.343000,1,VET,MEDIUM,3.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,3.0,0 days 00:01:20.173000,1,VET,MEDIUM,4.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,4.0,0 days 00:01:19.529000,1,VET,MEDIUM,5.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,5.0,0 days 00:01:35.658000,1,VET,MEDIUM,6.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,6.0,0 days 00:01:21.159000,1,VET,HARD,1.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,7.0,0 days 00:01:18.429000,1,VET,HARD,2.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,8.0,0 days 00:01:25.031000,26,VET,HARD,3.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,9.0,0 days 00:01:47.867000,6,VET,HARD,4.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,10.0,0 days 00:01:34.320000,67,VET,HARD,5.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,11.0,0 days 00:01:19.033000,1,VET,HARD,6.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,12.0,0 days 00:01:18.691000,1,VET,HARD,7.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,13.0,0 days 00:01:18.991000,1,VET,HARD,8.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,14.0,0 days 00:01:18.870000,1,VET,HARD,9.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,15.0,0 days 00:01:18.654000,1,VET,HARD,10.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,16.0,0 days 00:01:18.642000,1,VET,HARD,11.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,17.0,0 days 00:01:18.859000,1,VET,HARD,12.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,18.0,0 days 00:01:18.975000,1,VET,HARD,13.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,19.0,0 days 00:01:45.322000,26,VET,HARD,14.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,20.0,0 days 00:01:29.725000,67,VET,HARD,1.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,21.0,0 days 00:01:18.310000,1,VET,HARD,2.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,22.0,0 days 00:01:18.498000,1,VET,HARD,3.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,23.0,0 days 00:01:18.501000,1,VET,HARD,4.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,24.0,0 days 00:01:18.483000,1,VET,HARD,5.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,25.0,0 days 00:01:18.744000,1,VET,HARD,6.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,26.0,0 days 00:01:18.651000,1,VET,HARD,7.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,27.0,0 days 00:01:18.745000,1,VET,HARD,8.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,28.0,0 days 00:01:18.908000,1,VET,HARD,9.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,29.0,0 days 00:01:18.571000,1,VET,HARD,10.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,30.0,0 days 00:01:19.567000,1,VET,HARD,11.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,31.0,0 days 00:01:19.036000,1,VET,HARD,12.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,32.0,0 days 00:01:18.728000,1,VET,HARD,13.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,33.0,0 days 00:01:18.638000,1,VET,HARD,14.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,34.0,0 days 00:01:19.035000,1,VET,HARD,15.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,35.0,0 days 00:01:18.662000,1,VET,HARD,16.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,36.0,0 days 00:01:18.815000,1,VET,HARD,17.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,37.0,0 days 00:01:19.053000,1,VET,HARD,18.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,38.0,0 days 00:01:19.088000,1,VET,HARD,19.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,39.0,0 days 00:01:19.072000,1,VET,HARD,20.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,40.0,0 days 00:01:19.175000,1,VET,HARD,21.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,41.0,0 days 00:01:19.109000,1,VET,HARD,22.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,42.0,0 days 00:01:19.100000,1,VET,HARD,23.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,43.0,0 days 00:01:19.289000,1,VET,HARD,24.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,44.0,0 days 00:01:19.156000,1,VET,HARD,25.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,45.0,0 days 00:01:19.363000,1,VET,HARD,26.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,46.0,0 days 00:01:19.214000,1,VET,HARD,27.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,47.0,0 days 00:01:19.482000,1,VET,HARD,28.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,48.0,0 days 00:01:25.022000,24,VET,HARD,29.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,49.0,0 days 00:01:46.954000,4,VET,HARD,30.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,50.0,0 days 00:01:49.605000,4,VET,HARD,31.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,51.0,0 days 00:01:34.383000,4,VET,HARD,32.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,52.0,0 days 00:01:35.858000,4,VET,HARD,33.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,53.0,0 days 00:01:46.965000,4,VET,HARD,34.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,54.0,0 days 00:02:14.159000,4,VET,HARD,35.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,55.0,0 days 00:01:20.244000,1,VET,HARD,36.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,56.0,0 days 00:01:19.176000,1,VET,HARD,37.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,57.0,0 days 00:01:20.045000,1,VET,HARD,38.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,58.0,0 days 00:01:18.757000,1,VET,HARD,39.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,59.0,0 days 00:01:18.143000,1,VET,HARD,40.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,60.0,0 days 00:01:19.322000,1,VET,HARD,41.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,61.0,0 days 00:01:18.412000,1,VET,HARD,42.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,62.0,0 days 00:01:18.203000,1,VET,HARD,43.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,63.0,0 days 00:01:17.956000,1,VET,HARD,44.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,64.0,0 days 00:01:18.074000,1,VET,HARD,45.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,65.0,0 days 00:01:18.322000,1,VET,HARD,46.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,66.0,0 days 00:01:18.482000,1,VET,HARD,47.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,67.0,0 days 00:01:18.511000,1,VET,HARD,48.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,68.0,0 days 00:01:18.463000,1,VET,HARD,49.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,69.0,0 days 00:01:18.301000,1,VET,HARD,50.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
5,70.0,0 days 00:01:18.734000,1,VET,HARD,51.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,1.0,0 days 00:01:25.160000,1,SAI,MEDIUM,1.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,2.0,0 days 00:01:19.339000,1,SAI,MEDIUM,2.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,3.0,0 days 00:01:19.147000,1,SAI,MEDIUM,3.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,4.0,0 days 00:01:19.086000,1,SAI,MEDIUM,4.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,5.0,0 days 00:01:18.214000,1,SAI,MEDIUM,5.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,6.0,0 days 00:01:17.974000,1,SAI,MEDIUM,6.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,7.0,0 days 00:01:17.963000,1,SAI,MEDIUM,7.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,8.0,0 days 00:01:17.466000,2,SAI,MEDIUM,8.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,9.0,0 days 00:01:42.472000,26,SAI,MEDIUM,9.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,10.0,0 days 00:01:45.981000,67,SAI,MEDIUM,10.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,11.0,0 days 00:01:17.654000,1,SAI,MEDIUM,11.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,12.0,0 days 00:01:17.480000,1,SAI,MEDIUM,12.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,13.0,0 days 00:01:17.675000,1,SAI,MEDIUM,13.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,14.0,0 days 00:01:18.361000,1,SAI,MEDIUM,14.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,15.0,0 days 00:01:18.073000,1,SAI,MEDIUM,15.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,16.0,0 days 00:01:17.764000,1,SAI,MEDIUM,16.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,17.0,0 days 00:01:17.706000,1,SAI,MEDIUM,17.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,18.0,0 days 00:01:17.851000,1,SAI,MEDIUM,18.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,19.0,0 days 00:01:17.765000,2,SAI,MEDIUM,19.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,20.0,0 days 00:01:59.333000,267,SAI,MEDIUM,20.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,21.0,0 days 00:01:20.548000,1,SAI,HARD,1.0,False,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,22.0,0 days 00:01:17.533000,1,SAI,HARD,2.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,23.0,0 days 00:01:17.564000,1,SAI,HARD,3.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
55,24.0,0 days 00:01:17.534000,1,SAI,HARD,4.0,True,Canadian Grand Prix,0 days 01:02:13.737000,2022-06-19 17:01:00.013
