Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Circuit,Year
0 days 01:14:49.362000,HAM,44,0 days 00:01:42.149000,10.0,2.0,0 days 01:14:49.041000,,0 days 00:00:30.043000,0 days 00:00:36.311000,0 days 00:00:35.795000,0 days 01:15:17.585000,0 days 01:15:53.896000,0 days 01:16:29.691000,172.0,185.0,278.0,300.0,False,HARD,1.0,True,Mercedes,0 days 01:14:47.550000,,67,6.0,False,,False,False,20.8,29.0,1012.4,False,41.6,17,4.5,Canadian Grand Prix,2022
0 days 01:16:49.357000,HAM,44,0 days 00:01:18.734000,11.0,2.0,,,0 days 00:00:22.096000,0 days 00:00:25.193000,0 days 00:00:31.445000,0 days 01:16:51.787000,0 days 01:17:16.980000,0 days 01:17:48.425000,252.0,277.0,293.0,331.0,False,HARD,2.0,True,Mercedes,0 days 01:16:29.699000,,1,6.0,False,,False,True,20.9,31.0,1012.2,False,41.5,9,4.1,Canadian Grand Prix,2022
0 days 01:17:49.354000,HAM,44,0 days 00:01:18.187000,12.0,2.0,,,0 days 00:00:22.011000,0 days 00:00:25.015000,0 days 00:00:31.161000,0 days 01:18:10.436000,0 days 01:18:35.451000,0 days 01:19:06.612000,245.0,268.0,277.0,306.0,False,HARD,3.0,True,Mercedes,0 days 01:17:48.433000,,1,5.0,False,,False,True,20.9,29.0,1012.4,False,41.8,8,3.2,Canadian Grand Prix,2022
0 days 01:19:49.358000,HAM,44,0 days 00:01:17.973000,13.0,2.0,,,0 days 00:00:21.800000,0 days 00:00:25.030000,0 days 00:00:31.143000,0 days 01:19:28.412000,0 days 01:19:53.442000,0 days 01:20:24.585000,246.0,271.0,276.0,306.0,True,HARD,4.0,True,Mercedes,0 days 01:19:06.620000,,1,5.0,False,,False,True,21.0,30.0,1012.2,False,41.7,359,3.7,Canadian Grand Prix,2022
0 days 01:20:49.375000,HAM,44,0 days 00:01:17.726000,14.0,2.0,,,0 days 00:00:21.720000,0 days 00:00:24.857000,0 days 00:00:31.149000,0 days 01:20:46.305000,0 days 01:21:11.162000,0 days 01:21:42.311000,247.0,271.0,276.0,305.0,True,HARD,5.0,True,Mercedes,0 days 01:20:24.593000,,1,5.0,False,,False,True,21.2,30.0,1012.2,False,41.7,7,4.1,Canadian Grand Prix,2022
0 days 01:21:49.371000,HAM,44,0 days 00:01:17.820000,15.0,2.0,,,0 days 00:00:21.799000,0 days 00:00:24.870000,0 days 00:00:31.151000,0 days 01:22:04.110000,0 days 01:22:28.980000,0 days 01:23:00.131000,,272.0,277.0,308.0,False,HARD,6.0,True,Mercedes,0 days 01:21:42.319000,,1,5.0,False,,False,True,21.3,29.0,1012.5,False,41.7,340,3.7,Canadian Grand Prix,2022
0 days 01:23:49.364000,HAM,44,0 days 00:01:17.904000,16.0,2.0,,,0 days 00:00:21.797000,0 days 00:00:24.870000,0 days 00:00:31.237000,0 days 01:23:21.928000,0 days 01:23:46.798000,0 days 01:24:18.035000,246.0,273.0,275.0,306.0,False,HARD,7.0,True,Mercedes,0 days 01:23:00.139000,,1,5.0,False,,False,True,21.3,30.0,1012.4,False,41.6,358,2.2,Canadian Grand Prix,2022
0 days 01:24:49.372000,HAM,44,0 days 00:01:18.019000,17.0,2.0,,,0 days 00:00:21.900000,0 days 00:00:25.014000,0 days 00:00:31.105000,0 days 01:24:39.935000,0 days 01:25:04.949000,0 days 01:25:36.054000,247.0,271.0,278.0,310.0,False,HARD,8.0,True,Mercedes,0 days 01:24:18.043000,,1,5.0,False,,False,True,21.4,31.0,1012.4,False,41.6,336,2.5,Canadian Grand Prix,2022
0 days 01:25:49.384000,HAM,44,0 days 00:01:17.855000,18.0,2.0,,,0 days 00:00:21.797000,0 days 00:00:24.908000,0 days 00:00:31.150000,0 days 01:25:57.851000,0 days 01:26:22.759000,0 days 01:26:53.909000,246.0,271.0,277.0,308.0,False,HARD,9.0,True,Mercedes,0 days 01:25:36.062000,,1,5.0,False,,False,True,21.4,30.0,1012.2,False,41.9,10,2.4,Canadian Grand Prix,2022
0 days 01:27:49.401000,HAM,44,0 days 00:01:17.926000,19.0,2.0,,,0 days 00:00:21.682000,0 days 00:00:24.960000,0 days 00:00:31.284000,0 days 01:27:15.591000,0 days 01:27:40.551000,0 days 01:28:11.835000,250.0,275.0,280.0,311.0,False,HARD,10.0,True,Mercedes,0 days 01:26:53.917000,,26,4.0,False,,False,False,21.3,28.0,1012.2,False,42.1,10,3.2,Canadian Grand Prix,2022
0 days 01:28:49.414000,HAM,44,0 days 00:01:46.918000,20.0,2.0,,,0 days 00:00:32.188000,0 days 00:00:35.112000,0 days 00:00:39.618000,0 days 01:28:44.023000,0 days 01:29:19.135000,0 days 01:29:58.753000,163.0,191.0,281.0,255.0,False,HARD,11.0,True,Mercedes,0 days 01:28:11.843000,,67,4.0,False,,False,False,21.3,31.0,1012.4,False,42.2,327,2.5,Canadian Grand Prix,2022
0 days 01:30:49.400000,HAM,44,0 days 00:01:18.711000,21.0,2.0,,,0 days 00:00:22.293000,0 days 00:00:25.419000,0 days 00:00:30.999000,0 days 01:30:21.046000,0 days 01:30:46.465000,0 days 01:31:17.464000,248.0,277.0,290.0,329.0,False,HARD,12.0,True,Mercedes,0 days 01:29:58.761000,,1,4.0,False,,False,True,21.3,27.0,1012.4,False,42.1,3,4.3,Canadian Grand Prix,2022
0 days 01:31:49.400000,HAM,44,0 days 00:01:18.438000,22.0,2.0,,,0 days 00:00:22.161000,0 days 00:00:25.050000,0 days 00:00:31.227000,0 days 01:31:39.625000,0 days 01:32:04.675000,0 days 01:32:35.902000,252.0,269.0,284.0,325.0,False,HARD,13.0,True,Mercedes,0 days 01:31:17.472000,,1,4.0,False,,False,True,21.2,26.0,1012.5,False,42.2,353,4.8,Canadian Grand Prix,2022
0 days 01:32:49.417000,HAM,44,0 days 00:01:18.758000,23.0,2.0,,,0 days 00:00:22.197000,0 days 00:00:25.371000,0 days 00:00:31.190000,0 days 01:32:58.099000,0 days 01:33:23.470000,0 days 01:33:54.660000,251.0,277.0,288.0,320.0,False,HARD,14.0,True,Mercedes,0 days 01:32:35.910000,,1,3.0,False,,False,True,21.0,27.0,1012.4,False,42.1,353,5.5,Canadian Grand Prix,2022
0 days 01:34:49.434000,HAM,44,0 days 00:01:18.099000,24.0,2.0,,,0 days 00:00:21.987000,0 days 00:00:24.845000,0 days 00:00:31.267000,0 days 01:34:16.647000,0 days 01:34:41.492000,0 days 01:35:12.759000,245.0,269.0,279.0,304.0,False,HARD,15.0,True,Mercedes,0 days 01:33:54.668000,,1,3.0,False,,False,True,21.0,27.0,1012.2,False,41.7,14,5.6,Canadian Grand Prix,2022
0 days 01:35:49.453000,HAM,44,0 days 00:01:17.996000,25.0,2.0,,,0 days 00:00:21.933000,0 days 00:00:24.808000,0 days 00:00:31.255000,0 days 01:35:34.692000,0 days 01:35:59.500000,0 days 01:36:30.755000,249.0,272.0,279.0,309.0,False,HARD,16.0,True,Mercedes,0 days 01:35:12.767000,,1,3.0,False,,False,True,21.1,27.0,1012.4,False,41.8,354,4.5,Canadian Grand Prix,2022
0 days 01:36:49.450000,HAM,44,0 days 00:01:17.793000,26.0,2.0,,,0 days 00:00:21.694000,0 days 00:00:24.874000,0 days 00:00:31.225000,0 days 01:36:52.449000,0 days 01:37:17.323000,0 days 01:37:48.548000,252.0,276.0,280.0,310.0,False,HARD,17.0,True,Mercedes,0 days 01:36:30.763000,,1,3.0,False,,False,True,21.1,27.0,1012.4,False,41.8,1,4.0,Canadian Grand Prix,2022
0 days 01:37:49.461000,HAM,44,0 days 00:01:18.030000,27.0,2.0,,,0 days 00:00:21.806000,0 days 00:00:24.940000,0 days 00:00:31.284000,0 days 01:38:10.354000,0 days 01:38:35.294000,0 days 01:39:06.578000,248.0,274.0,280.0,310.0,False,HARD,18.0,True,Mercedes,0 days 01:37:48.556000,,1,3.0,False,,False,True,21.2,27.0,1012.2,False,41.8,11,3.9,Canadian Grand Prix,2022
0 days 01:39:49.495000,HAM,44,0 days 00:01:17.885000,28.0,2.0,,,0 days 00:00:21.845000,0 days 00:00:24.835000,0 days 00:00:31.205000,0 days 01:39:28.423000,0 days 01:39:53.258000,0 days 01:40:24.463000,251.0,277.0,282.0,307.0,False,HARD,19.0,True,Mercedes,0 days 01:39:06.586000,,1,3.0,False,,False,True,21.4,26.0,1012.2,False,41.9,7,4.4,Canadian Grand Prix,2022
0 days 01:40:49.458000,HAM,44,0 days 00:01:17.739000,29.0,2.0,,,0 days 00:00:21.842000,0 days 00:00:24.776000,0 days 00:00:31.121000,0 days 01:40:46.305000,0 days 01:41:11.081000,0 days 01:41:42.202000,249.0,272.0,281.0,310.0,False,HARD,20.0,True,Mercedes,0 days 01:40:24.471000,,1,3.0,False,,False,True,21.2,27.0,1012.2,False,41.9,15,4.5,Canadian Grand Prix,2022
0 days 01:41:49.447000,HAM,44,0 days 00:01:17.811000,30.0,2.0,,,0 days 00:00:21.806000,0 days 00:00:24.838000,0 days 00:00:31.167000,0 days 01:42:04.008000,0 days 01:42:28.846000,0 days 01:43:00.013000,253.0,274.0,282.0,309.0,False,HARD,21.0,True,Mercedes,0 days 01:41:42.210000,,1,3.0,False,,False,True,21.1,27.0,1012.2,False,41.9,16,4.4,Canadian Grand Prix,2022
0 days 01:43:49.465000,HAM,44,0 days 00:01:18.137000,31.0,2.0,,,0 days 00:00:22.065000,0 days 00:00:24.798000,0 days 00:00:31.274000,0 days 01:43:22.078000,0 days 01:43:46.876000,0 days 01:44:18.150000,248.0,272.0,280.0,309.0,False,HARD,22.0,True,Mercedes,0 days 01:43:00.021000,,1,3.0,False,,False,True,21.2,27.0,1012.2,False,42.0,8,4.0,Canadian Grand Prix,2022
0 days 01:44:49.475000,HAM,44,0 days 00:01:18.299000,32.0,2.0,,,0 days 00:00:22.027000,0 days 00:00:24.896000,0 days 00:00:31.376000,0 days 01:44:40.177000,0 days 01:45:05.073000,0 days 01:45:36.449000,250.0,274.0,279.0,308.0,False,HARD,23.0,True,Mercedes,0 days 01:44:18.158000,,1,3.0,False,,False,True,21.2,28.0,1012.0,False,41.9,12,4.0,Canadian Grand Prix,2022
0 days 01:45:49.477000,HAM,44,0 days 00:01:18.104000,33.0,2.0,,,0 days 00:00:22.003000,0 days 00:00:24.861000,0 days 00:00:31.240000,0 days 01:45:58.452000,0 days 01:46:23.313000,0 days 01:46:54.553000,251.0,275.0,282.0,308.0,False,HARD,24.0,True,Mercedes,0 days 01:45:36.457000,,1,3.0,False,,False,True,21.3,30.0,1012.0,False,41.9,18,4.5,Canadian Grand Prix,2022
0 days 01:47:49.478000,HAM,44,0 days 00:01:17.793000,34.0,2.0,,,0 days 00:00:21.790000,0 days 00:00:24.793000,0 days 00:00:31.210000,0 days 01:47:16.343000,0 days 01:47:41.136000,0 days 01:48:12.346000,,276.0,282.0,308.0,False,HARD,25.0,True,Mercedes,0 days 01:46:54.561000,,1,3.0,False,,False,True,21.5,28.0,1012.2,False,41.9,15,4.5,Canadian Grand Prix,2022
0 days 01:48:49.477000,HAM,44,0 days 00:01:17.923000,35.0,2.0,,,0 days 00:00:21.849000,0 days 00:00:24.866000,0 days 00:00:31.208000,0 days 01:48:34.195000,0 days 01:48:59.061000,0 days 01:49:30.269000,,275.0,279.0,308.0,False,HARD,26.0,True,Mercedes,0 days 01:48:12.354000,,1,3.0,False,,False,True,21.6,28.0,1012.2,False,41.8,7,3.9,Canadian Grand Prix,2022
0 days 01:49:49.486000,HAM,44,0 days 00:01:18.092000,36.0,2.0,,,0 days 00:00:21.847000,0 days 00:00:24.905000,0 days 00:00:31.340000,0 days 01:49:52.116000,0 days 01:50:17.021000,0 days 01:50:48.361000,,277.0,279.0,307.0,False,HARD,27.0,True,Mercedes,0 days 01:49:30.277000,,1,3.0,False,,False,True,21.6,27.0,1012.2,False,42.0,2,4.8,Canadian Grand Prix,2022
0 days 01:50:49.479000,HAM,44,0 days 00:01:18.179000,37.0,2.0,,,0 days 00:00:21.960000,0 days 00:00:25.001000,0 days 00:00:31.218000,0 days 01:51:10.321000,0 days 01:51:35.322000,0 days 01:52:06.540000,247.0,275.0,280.0,306.0,False,HARD,28.0,True,Mercedes,0 days 01:50:48.369000,,1,3.0,False,,False,True,21.6,27.0,1012.2,False,41.8,18,5.0,Canadian Grand Prix,2022
0 days 01:52:49.478000,HAM,44,0 days 00:01:17.695000,38.0,2.0,,,0 days 00:00:21.716000,0 days 00:00:24.921000,0 days 00:00:31.058000,0 days 01:52:28.256000,0 days 01:52:53.177000,0 days 01:53:24.235000,252.0,277.0,278.0,309.0,True,HARD,29.0,True,Mercedes,0 days 01:52:06.548000,,1,3.0,False,,False,True,21.6,27.0,1012.2,False,41.9,18,3.2,Canadian Grand Prix,2022
0 days 01:53:49.475000,HAM,44,0 days 00:01:17.878000,39.0,2.0,,,0 days 00:00:21.891000,0 days 00:00:24.756000,0 days 00:00:31.231000,0 days 01:53:46.126000,0 days 01:54:10.882000,0 days 01:54:42.113000,248.0,275.0,279.0,307.0,False,HARD,30.0,True,Mercedes,0 days 01:53:24.243000,,1,3.0,False,,False,True,21.7,29.0,1012.2,False,41.9,7,2.7,Canadian Grand Prix,2022
0 days 01:54:49.480000,HAM,44,0 days 00:01:17.605000,40.0,2.0,,,0 days 00:00:21.747000,0 days 00:00:24.722000,0 days 00:00:31.136000,0 days 01:55:03.860000,0 days 01:55:28.582000,0 days 01:55:59.718000,251.0,275.0,282.0,310.0,True,HARD,31.0,True,Mercedes,0 days 01:54:42.121000,,1,3.0,False,,False,True,21.7,28.0,1012.2,False,42.0,348,2.7,Canadian Grand Prix,2022
0 days 01:56:49.482000,HAM,44,0 days 00:01:18.160000,41.0,2.0,,,0 days 00:00:21.811000,0 days 00:00:24.943000,0 days 00:00:31.406000,0 days 01:56:21.529000,0 days 01:56:46.472000,0 days 01:57:17.878000,252.0,278.0,280.0,312.0,False,HARD,32.0,True,Mercedes,0 days 01:55:59.726000,,1,3.0,False,,False,True,21.9,28.0,1012.2,False,42.1,336,3.9,Canadian Grand Prix,2022
0 days 01:57:49.480000,HAM,44,0 days 00:01:17.949000,42.0,2.0,,,0 days 00:00:21.807000,0 days 00:00:24.917000,0 days 00:00:31.225000,0 days 01:57:39.685000,0 days 01:58:04.602000,0 days 01:58:35.827000,251.0,276.0,279.0,308.0,False,HARD,33.0,True,Mercedes,0 days 01:57:17.886000,,1,3.0,False,,False,True,22.0,28.0,1012.2,False,42.1,21,3.2,Canadian Grand Prix,2022
0 days 01:58:49.478000,HAM,44,0 days 00:01:18.250000,43.0,2.0,,,0 days 00:00:21.780000,0 days 00:00:24.835000,0 days 00:00:31.635000,0 days 01:58:57.607000,0 days 01:59:22.442000,0 days 01:59:54.077000,252.0,277.0,280.0,308.0,False,HARD,34.0,True,Mercedes,0 days 01:58:35.835000,,1,3.0,False,,False,True,22.0,26.0,1012.2,False,42.4,359,4.1,Canadian Grand Prix,2022
0 days 02:00:49.494000,HAM,44,0 days 00:01:35.224000,44.0,2.0,,0 days 02:01:06.926000,0 days 00:00:22.093000,0 days 00:00:24.856000,0 days 00:00:48.275000,0 days 02:00:16.170000,0 days 02:00:41.026000,0 days 02:01:29.301000,250.0,273.0,,305.0,False,HARD,35.0,True,Mercedes,0 days 01:59:54.085000,,1,4.0,False,,False,False,22.1,27.0,1012.2,False,42.4,1,2.7,Canadian Grand Prix,2022
0 days 02:01:49.535000,HAM,44,0 days 00:01:19.878000,45.0,3.0,0 days 02:01:30.785000,,0 days 00:00:23.733000,0 days 00:00:24.953000,0 days 00:00:31.192000,0 days 02:01:53.034000,0 days 02:02:17.987000,0 days 02:02:49.179000,245.0,271.0,277.0,302.0,False,HARD,1.0,True,Mercedes,0 days 02:01:29.309000,,1,3.0,False,,False,False,21.9,25.0,1012.2,False,42.4,3,3.4,Canadian Grand Prix,2022
0 days 02:02:49.529000,HAM,44,0 days 00:01:16.769000,46.0,3.0,,,0 days 00:00:21.483000,0 days 00:00:24.430000,0 days 00:00:30.856000,0 days 02:03:10.662000,0 days 02:03:35.092000,0 days 02:04:05.948000,252.0,275.0,280.0,306.0,True,HARD,2.0,True,Mercedes,0 days 02:02:49.187000,,1,3.0,False,,False,True,21.8,26.0,1012.0,False,42.4,0,4.4,Canadian Grand Prix,2022
0 days 02:04:49.533000,HAM,44,0 days 00:01:16.891000,47.0,3.0,,,0 days 00:00:21.507000,0 days 00:00:24.554000,0 days 00:00:30.830000,0 days 02:04:27.455000,0 days 02:04:52.009000,0 days 02:05:22.839000,250.0,275.0,284.0,310.0,False,HARD,3.0,True,Mercedes,0 days 02:04:05.956000,,1,3.0,False,,False,True,21.9,27.0,1012.2,False,42.0,359,3.5,Canadian Grand Prix,2022
0 days 02:05:49.541000,HAM,44,0 days 00:01:16.549000,48.0,3.0,,,0 days 00:00:21.362000,0 days 00:00:24.447000,0 days 00:00:30.740000,0 days 02:05:44.201000,0 days 02:06:08.648000,0 days 02:06:39.388000,253.0,277.0,284.0,312.0,True,HARD,4.0,True,Mercedes,0 days 02:05:22.847000,,2,3.0,False,,False,True,21.8,25.0,1012.2,False,42.2,356,3.5,Canadian Grand Prix,2022
0 days 02:06:49.556000,HAM,44,0 days 00:01:32.952000,49.0,3.0,,,0 days 00:00:21.862000,0 days 00:00:31.544000,0 days 00:00:39.546000,0 days 02:07:01.250000,0 days 02:07:32.794000,0 days 02:08:12.340000,247.0,144.0,132.0,202.0,False,HARD,5.0,True,Mercedes,0 days 02:06:39.396000,,24,3.0,False,,False,False,21.8,26.0,1012.2,False,42.2,0,5.0,Canadian Grand Prix,2022
0 days 02:08:49.577000,HAM,44,0 days 00:01:48.856000,50.0,3.0,,,0 days 00:00:31.690000,0 days 00:00:36.998000,0 days 00:00:40.168000,0 days 02:08:44.030000,0 days 02:09:21.028000,0 days 02:10:01.196000,163.0,161.0,271.0,157.0,False,HARD,6.0,True,Mercedes,0 days 02:08:12.348000,,4,3.0,False,,False,False,21.7,26.0,1012.0,False,41.8,9,5.0,Canadian Grand Prix,2022
0 days 02:10:49.593000,HAM,44,0 days 00:01:52.627000,51.0,3.0,,,0 days 00:00:27.726000,0 days 00:00:37.945000,0 days 00:00:46.956000,0 days 02:10:28.922000,0 days 02:11:06.867000,0 days 02:11:53.823000,207.0,214.0,209.0,195.0,False,HARD,7.0,True,Mercedes,0 days 02:10:01.204000,,4,3.0,False,,False,False,21.8,26.0,1012.2,False,41.8,359,4.8,Canadian Grand Prix,2022
0 days 02:12:49.608000,HAM,44,0 days 00:02:07.201000,52.0,3.0,,,0 days 00:00:35.082000,0 days 00:00:42.374000,0 days 00:00:49.745000,0 days 02:12:28.905000,0 days 02:13:11.279000,0 days 02:14:01.024000,164.0,193.0,85.0,190.0,False,HARD,8.0,True,Mercedes,0 days 02:11:53.831000,,4,3.0,False,,False,False,21.7,26.0,1012.2,False,41.7,358,4.0,Canadian Grand Prix,2022
0 days 02:14:49.598000,HAM,44,0 days 00:01:56.938000,53.0,3.0,,,0 days 00:00:29.671000,0 days 00:00:39.068000,0 days 00:00:48.199000,0 days 02:14:30.695000,0 days 02:15:09.763000,0 days 02:15:57.962000,105.0,168.0,202.0,102.0,False,HARD,9.0,True,Mercedes,0 days 02:14:01.032000,,4,3.0,False,,False,False,21.9,27.0,1012.2,False,41.8,345,2.9,Canadian Grand Prix,2022
0 days 02:16:49.613000,HAM,44,0 days 00:02:20.310000,54.0,3.0,,,0 days 00:00:32.416000,0 days 00:00:39.979000,0 days 00:01:07.915000,0 days 02:16:30.378000,0 days 02:17:10.357000,0 days 02:18:18.272000,188.0,93.0,278.0,90.0,False,HARD,10.0,True,Mercedes,0 days 02:15:57.970000,,4,3.0,False,,False,False,21.8,25.0,1012.2,False,41.8,353,4.1,Canadian Grand Prix,2022
0 days 02:18:49.616000,HAM,44,0 days 00:01:17.885000,55.0,3.0,,,0 days 00:00:22.093000,0 days 00:00:24.787000,0 days 00:00:31.005000,0 days 02:18:40.365000,0 days 02:19:05.152000,0 days 02:19:36.157000,255.0,278.0,283.0,310.0,False,HARD,11.0,True,Mercedes,0 days 02:18:18.280000,,1,3.0,False,,False,False,21.8,26.0,1012.0,False,41.7,358,3.2,Canadian Grand Prix,2022
0 days 02:19:49.605000,HAM,44,0 days 00:01:16.784000,56.0,3.0,,,0 days 00:00:21.411000,0 days 00:00:24.538000,0 days 00:00:30.835000,0 days 02:19:57.568000,0 days 02:20:22.106000,0 days 02:20:52.941000,252.0,275.0,282.0,312.0,False,HARD,12.0,True,Mercedes,0 days 02:19:36.165000,,1,3.0,False,,False,True,21.7,26.0,1012.0,False,41.7,6,4.0,Canadian Grand Prix,2022
0 days 02:21:49.610000,HAM,44,0 days 00:01:16.272000,57.0,3.0,,,0 days 00:00:21.254000,0 days 00:00:24.261000,0 days 00:00:30.757000,0 days 02:21:14.195000,0 days 02:21:38.456000,0 days 02:22:09.213000,254.0,277.0,285.0,314.0,True,HARD,13.0,True,Mercedes,0 days 02:20:52.949000,,1,3.0,False,,False,True,21.9,26.0,1012.0,False,41.7,353,2.0,Canadian Grand Prix,2022
0 days 02:22:49.603000,HAM,44,0 days 00:01:16.291000,58.0,3.0,,,0 days 00:00:21.234000,0 days 00:00:24.309000,0 days 00:00:30.748000,0 days 02:22:30.447000,0 days 02:22:54.756000,0 days 02:23:25.504000,252.0,273.0,284.0,315.0,False,HARD,14.0,True,Mercedes,0 days 02:22:09.221000,,1,3.0,False,,False,True,21.9,26.0,1012.2,False,41.9,356,2.5,Canadian Grand Prix,2022
0 days 02:23:49.605000,HAM,44,0 days 00:01:16.231000,59.0,3.0,,,0 days 00:00:21.298000,0 days 00:00:24.310000,0 days 00:00:30.623000,0 days 02:23:46.802000,0 days 02:24:11.112000,0 days 02:24:41.735000,254.0,277.0,285.0,314.0,True,HARD,15.0,True,Mercedes,0 days 02:23:25.512000,,1,3.0,False,,False,True,22.0,26.0,1012.0,False,41.9,3,3.0,Canadian Grand Prix,2022
0 days 02:24:49.610000,HAM,44,0 days 00:01:16.394000,60.0,3.0,,,0 days 00:00:21.385000,0 days 00:00:24.286000,0 days 00:00:30.723000,0 days 02:25:03.120000,0 days 02:25:27.406000,0 days 02:25:58.129000,252.0,273.0,283.0,312.0,False,HARD,16.0,True,Mercedes,0 days 02:24:41.743000,,1,3.0,False,,False,True,22.1,27.0,1012.2,False,41.9,13,3.2,Canadian Grand Prix,2022
0 days 02:26:49.603000,HAM,44,0 days 00:01:16.316000,61.0,3.0,,,0 days 00:00:21.401000,0 days 00:00:24.445000,0 days 00:00:30.470000,0 days 02:26:19.530000,0 days 02:26:43.975000,0 days 02:27:14.445000,255.0,278.0,284.0,311.0,False,HARD,17.0,True,Mercedes,0 days 02:25:58.137000,,1,3.0,False,,False,True,22.1,26.0,1012.0,False,42.2,15,4.5,Canadian Grand Prix,2022
0 days 02:27:49.612000,HAM,44,0 days 00:01:16.230000,62.0,3.0,,,0 days 00:00:21.271000,0 days 00:00:24.223000,0 days 00:00:30.736000,0 days 02:27:35.716000,0 days 02:27:59.939000,0 days 02:28:30.675000,252.0,272.0,280.0,310.0,True,HARD,18.0,True,Mercedes,0 days 02:27:14.453000,,1,3.0,False,,False,True,22.2,24.0,1012.0,False,42.2,3,4.5,Canadian Grand Prix,2022
0 days 02:28:49.605000,HAM,44,0 days 00:01:16.468000,63.0,3.0,,,0 days 00:00:21.352000,0 days 00:00:24.362000,0 days 00:00:30.754000,0 days 02:28:52.027000,0 days 02:29:16.389000,0 days 02:29:47.143000,255.0,276.0,283.0,313.0,False,HARD,19.0,True,Mercedes,0 days 02:28:30.683000,,1,3.0,False,,False,True,22.2,27.0,1012.0,False,42.1,343,4.1,Canadian Grand Prix,2022
0 days 02:29:49.616000,HAM,44,0 days 00:01:16.283000,64.0,3.0,,,0 days 00:00:21.301000,0 days 00:00:24.242000,0 days 00:00:30.740000,0 days 02:30:08.444000,0 days 02:30:32.686000,0 days 02:31:03.426000,253.0,275.0,284.0,311.0,False,HARD,20.0,True,Mercedes,0 days 02:29:47.151000,,1,3.0,False,,False,True,22.1,27.0,1012.2,False,41.6,7,1.8,Canadian Grand Prix,2022
0 days 02:31:49.600000,HAM,44,0 days 00:01:16.333000,65.0,3.0,,,0 days 00:00:21.323000,0 days 00:00:24.256000,0 days 00:00:30.754000,0 days 02:31:24.749000,0 days 02:31:49.005000,0 days 02:32:19.759000,255.0,278.0,284.0,311.0,False,HARD,21.0,True,Mercedes,0 days 02:31:03.434000,,1,3.0,False,,False,True,22.2,27.0,1012.2,False,41.9,350,3.4,Canadian Grand Prix,2022
0 days 02:32:49.602000,HAM,44,0 days 00:01:16.716000,66.0,3.0,,,0 days 00:00:21.634000,0 days 00:00:24.346000,0 days 00:00:30.736000,0 days 02:32:41.393000,0 days 02:33:05.739000,0 days 02:33:36.475000,252.0,272.0,281.0,311.0,False,HARD,22.0,True,Mercedes,0 days 02:32:19.767000,,1,3.0,False,,False,True,22.1,27.0,1012.0,False,42.1,19,2.7,Canadian Grand Prix,2022
0 days 02:33:49.617000,HAM,44,0 days 00:01:16.625000,67.0,3.0,,,0 days 00:00:21.245000,0 days 00:00:24.459000,0 days 00:00:30.921000,0 days 02:33:57.720000,0 days 02:34:22.179000,0 days 02:34:53.100000,253.0,275.0,282.0,310.0,False,HARD,23.0,True,Mercedes,0 days 02:33:36.483000,,1,3.0,False,,False,True,22.0,26.0,1012.0,False,42.1,4,4.1,Canadian Grand Prix,2022
0 days 02:35:49.604000,HAM,44,0 days 00:01:16.937000,68.0,3.0,,,0 days 00:00:21.507000,0 days 00:00:24.495000,0 days 00:00:30.935000,0 days 02:35:14.607000,0 days 02:35:39.102000,0 days 02:36:10.037000,252.0,276.0,282.0,307.0,False,HARD,24.0,True,Mercedes,0 days 02:34:53.108000,,1,3.0,False,,False,True,22.1,26.0,1012.0,False,41.8,16,4.0,Canadian Grand Prix,2022
0 days 02:36:49.613000,HAM,44,0 days 00:01:16.167000,69.0,3.0,,,0 days 00:00:21.142000,0 days 00:00:24.246000,0 days 00:00:30.779000,0 days 02:36:31.179000,0 days 02:36:55.425000,0 days 02:37:26.204000,258.0,279.0,283.0,308.0,True,HARD,25.0,True,Mercedes,0 days 02:36:10.045000,,1,3.0,False,,False,True,22.1,27.0,1011.9,False,41.8,2,3.7,Canadian Grand Prix,2022
0 days 02:37:49.615000,HAM,44,0 days 00:01:16.579000,70.0,3.0,,,0 days 00:00:21.324000,0 days 00:00:24.272000,0 days 00:00:30.983000,0 days 02:37:47.528000,0 days 02:38:11.800000,0 days 02:38:42.783000,253.0,279.0,283.0,309.0,False,HARD,26.0,True,Mercedes,0 days 02:37:26.212000,,1,3.0,False,,False,True,22.3,26.0,1012.0,False,41.8,18,4.4,Canadian Grand Prix,2022
0 days 01:02:50.107000,HAM,44,0 days 00:02:26.223000,1.0,1.0,,0 days 01:04:36.448000,,0 days 00:01:01.547000,0 days 00:00:37.120000,,0 days 01:04:05.591000,0 days 01:04:42.670000,148.0,128.0,,213.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:02:16.093000,,25,6.0,False,,False,False,17.7,63.0,1002.2,False,28.0,98,3.4,British Grand Prix,2022
